time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20201012:0710,91.54,6,120,0,18.7,14.16,2.28,0
20201012:0810,239.68,85,217,0,27.36,14.42,1.38,0
20201012:0910,239.38,37,263,0,34.14,14.74,1.86,0
20201012:1010,88.48,0,122,0,38.21,15.04,4.34,0
20201012:1110,97.16,0,132,0,38.89,14.85,5.17,0
20201012:1210,54.11,0,81,0,36.04,15.21,5.38,0
20201012:1310,88.38,0,122,0,30.18,15.54,5.59,0
20201012:1410,41.01,0,65,0,22.14,15.48,5.17,0
20201012:1510,95.35,51,90,0,12.67,15.63,4.48,0
20201012:1610,0,0,0,0,0,15.51,4.55,0
20201012:1710,0,0,0,0,0,15.42,5.1,0
20201012:1810,0,0,0,0,0,15.41,6.14,0
20201012:1910,0,0,0,0,0,15.23,6.55,0
20201012:2010,0,0,0,0,0,15.06,6.07,0
20201012:2110,0,0,0,0,0,14.98,5.93,0
20201012:2210,0,0,0,0,0,15.02,5.24,0
20201012:2310,0,0,0,0,0,14.93,5.24,0
20201013:0010,0,0,0,0,0,14.9,6.07,0
20201013:0110,0,0,0,0,0,14.85,6.69,0
20201013:0210,0,0,0,0,0,14.95,6.41,0
20201013:0310,0,0,0,0,0,15.08,5.86,0
20201013:0410,0,0,0,0,0,15.19,5.52,0
20201013:0510,0,0,0,0,0,15.22,4.97,0
20201013:0610,55.29,44,54,0,8.62,15.33,4.34,0
20201013:0710,201.23,172,98,0,18.44,15.55,3.79,0
20201013:0810,345.25,316.01,115,0,27.07,15.84,3.52,0
20201013:0910,438.91,396.01,144,0,33.81,16.09,3.17,0
20201013:1010,274.94,45,297,0,37.85,15.66,2.97,0
20201013:1110,33.78,0,56,0,38.51,15.75,3.93,0
20201013:1210,445.65,355.01,189,0,35.66,15.79,4,0
20201013:1310,386.51,353.01,126,0,29.82,15.66,2.9,0
20201013:1410,156.57,34,171,0,21.8,15.58,1.66,0
20201013:1510,93.88,53,88,0,12.35,15.35,0.21,0
20201013:1610,0,0,0,0,0,15.25,1.03,0
20201013:1710,0,0,0,0,0,15.18,2.69,0
20201013:1810,0,0,0,0,0,15.05,4.62,0
20201013:1910,0,0,0,0,0,14.96,5.72,0
20201013:2010,0,0,0,0,0,14.98,5.86,0
20201013:2110,0,0,0,0,0,14.96,5.59,0
20201013:2210,0,0,0,0,0,15.42,5.79,0
20201013:2310,0,0,0,0,0,15.38,5.86,0
20201014:0010,0,0,0,0,0,15.36,6.07,0
20201014:0110,0,0,0,0,0,15.3,5.72,0
20201014:0210,0,0,0,0,0,15.13,5.31,0
20201014:0310,0,0,0,0,0,14.99,4.9,0
20201014:0410,0,0,0,0,0,14.9,4.55,0
20201014:0510,0,0,0,0,0,14.88,3.93,0
20201014:0610,40.51,13,56,0,8.39,14.9,3.24,0
20201014:0710,182.46,130,115,0,18.19,15.44,3.03,0
20201014:0810,335.97,306.01,115,0,26.78,16.19,3.38,0
20201014:0910,444.4,431.01,116,0,33.48,16.98,3.79,0
20201014:1010,461.6,378.01,191,0,37.49,17.32,3.38,0
20201014:1110,499.6,477.01,139,0,38.13,17.78,3.59,0
20201014:1210,448.3,403.01,153,0,35.29,18.29,3.31,0
20201014:1310,139.56,4,181,0,29.47,18.73,3.31,0
20201014:1410,24.09,0,44,0,21.47,19.13,5.03,0
20201014:1510,27.08,0,48,0,12.04,19.26,5.24,0
20201014:1610,0,0,0,0,0,19.1,4.83,0
20201014:1710,0,0,0,0,0,18.58,4.9,0
20201014:1810,0,0,0,0,0,18.12,4.55,0
20201014:1910,0,0,0,0,0,17.76,3.66,0
20201014:2010,0,0,0,0,0,17.65,3.24,0
20201014:2110,0,0,0,0,0,17.76,3.86,0
20201014:2210,0,0,0,0,0,17.5,5.03,0
20201014:2310,0,0,0,0,0,17.97,4.97,0
20201015:0010,0,0,0,0,0,18.07,6,0
20201015:0110,0,0,0,0,0,17.88,7.1,0
20201015:0210,0,0,0,0,0,17.46,7.31,0
20201015:0310,0,0,0,0,0,17.41,6.69,0
20201015:0410,0,0,0,0,0,17.49,6.21,0
20201015:0510,0,0,0,0,0,17.15,5.66,0
20201015:0610,10.72,0,25,0,8.15,17.32,5.31,0
20201015:0710,14.84,0,31,0,17.93,17.26,4.21,0
20201015:0810,42.27,0,67,0,26.49,17,4.34,0
20201015:0910,430.58,397.01,134,0,33.16,17.78,4.28,0
20201015:1010,469.33,430.01,158,0,37.13,18.19,1.93,0
20201015:1110,305.29,80,305,0,37.76,18.69,2.14,0
20201015:1210,347.12,167,267,0,34.92,18.95,3.24,0
20201015:1310,205.05,36,227,0,29.11,18.74,3.45,0
20201015:1410,27.22,0,48,0,21.14,18.29,4.97,0
20201015:1510,92.77,70,75,0,11.73,17.73,4.41,0
20201015:1610,0,0,0,0,0,17.09,2.97,0
20201015:1710,0,0,0,0,0,16.53,4.14,0
20201015:1810,0,0,0,0,0,16.31,5.1,0
20201015:1910,0,0,0,0,0,16.1,5.17,0
20201015:2010,0,0,0,0,0,15.89,5.24,0
20201015:2110,0,0,0,0,0,15.5,5.38,0
20201015:2210,0,0,0,0,0,15.04,7.59,0
20201015:2310,0,0,0,0,0,14.78,6.76,0
20201016:0010,0,0,0,0,0,14.63,5.17,0
20201016:0110,0,0,0,0,0,14.5,5.31,0
20201016:0210,0,0,0,0,0,14.25,5.45,0
20201016:0310,0,0,0,0,0,14.12,4.9,0
20201016:0410,0,0,0,0,0,14.06,4.34,0
20201016:0510,0,0,0,0,0,13.88,4.34,0
20201016:0610,17.28,0,34,0,7.92,13.89,4.69,0
20201016:0710,87.62,6,115,0,17.67,14.01,5.1,0
20201016:0810,175.65,25,198,0,26.2,14.22,5.17,0
20201016:0910,244.85,45,258,0,32.83,14.54,5.03,0
20201016:1010,387.05,201,270,0,36.77,15.27,4.62,0
20201016:1110,402.18,221.01,268,0,37.39,15.75,5.1,0
20201016:1210,234.99,31,262,0,34.55,15.67,5.03,0
20201016:1310,196.77,29,219,0,28.76,15.25,5.79,0
20201016:1410,131.32,19,154,0,20.81,15.02,5.45,0
20201016:1510,83.2,47,80,0,11.42,14.5,4.9,0
20201016:1610,0,0,0,0,0,14.74,4.55,0
20201016:1710,0,0,0,0,0,14.58,4.34,0
20201016:1810,0,0,0,0,0,14.3,4.41,0
20201016:1910,0,0,0,0,0,14.4,4.34,0
20201016:2010,0,0,0,0,0,14.38,4.76,0
20201016:2110,0,0,0,0,0,14.4,5.24,0
20201016:2210,0,0,0,0,0,14.8,5.66,0
20201016:2310,0,0,0,0,0,14.77,5.31,0
20201017:0010,0,0,0,0,0,14.85,4.83,0
20201017:0110,0,0,0,0,0,14.85,4.76,0
20201017:0210,0,0,0,0,0,14.87,4.97,0
20201017:0310,0,0,0,0,0,14.76,4.55,0
20201017:0410,0,0,0,0,0,14.79,3.38,0
20201017:0510,0,0,0,0,0,14.84,2.69,0
20201017:0610,45.91,43,45,0,7.68,14.84,2.62,0
20201017:0710,182.69,155,94,0,17.41,14.8,2.76,0
20201017:0810,331.28,316.01,100,0,25.91,15.08,2.83,0
20201017:0910,418.96,379.01,138,0,32.51,15.26,2.41,0
20201017:1010,440.5,352.01,195,0,36.42,14.98,1.24,0
20201017:1110,492.79,471.01,131,0,37.02,15.27,3.24,0
20201017:1210,469,478.01,95,0,34.18,15.27,3.52,0
20201017:1310,376,372.01,95,0,28.42,15.42,3.1,0
20201017:1410,246.84,247.01,78,0,20.49,15.48,2.83,0
20201017:1510,90.04,84,62,0,11.11,15.58,1.93,0
20201017:1610,0,0,0,0,0,15.71,1.24,0
20201017:1710,0,0,0,0,0,15.82,1.72,0
20201017:1810,0,0,0,0,0,15.91,2.41,0
20201017:1910,0,0,0,0,0,15.91,2.48,0
20201017:2010,0,0,0,0,0,15.88,2.41,0
20201017:2110,0,0,0,0,0,15.86,2.14,0
20201017:2210,0,0,0,0,0,15.71,2.07,0
20201017:2310,0,0,0,0,0,15.61,2.07,0
20201018:0010,0,0,0,0,0,15.46,1.79,0
20201018:0110,0,0,0,0,0,15.35,1.72,0
20201018:0210,0,0,0,0,0,15.22,1.52,0
20201018:0310,0,0,0,0,0,15.08,1.38,0
20201018:0410,0,0,0,0,0,14.92,1.03,0
20201018:0510,0,0,0,0,0,14.9,1.17,0
20201018:0610,42.5,37,45,0,7.45,14.99,0.83,0
20201018:0710,177.57,154,92,0,17.15,15.35,0.55,0
20201018:0810,322.56,320.01,95,0,25.62,15.9,0.34,0
20201018:0910,402.24,370.01,141,0,32.18,16.29,0.14,0
20201018:1010,415.57,309.01,217,0,36.06,16.49,0.28,0
20201018:1110,467.87,451.01,141,0,36.65,16.74,0.55,0
20201018:1210,441.67,442.01,116,0,33.82,16.89,0.76,0
20201018:1310,365.51,369.01,94,0,28.07,16.96,1.52,0
20201018:1410,237.52,236.01,81,0,20.17,16.94,2.07,0
20201018:1510,86.51,83,60,0,10.81,17.01,2.55,0
20201018:1610,0,0,0,0,0,16.92,2.97,0
20201018:1710,0,0,0,0,0,16.87,2.76,0
20201018:1810,0,0,0,0,0,16.84,2.28,0
20201018:1910,0,0,0,0,0,16.72,1.66,0
20201018:2010,0,0,0,0,0,16.57,0.97,0
20201018:2110,0,0,0,0,0,16.38,0.76,0
20201018:2210,0,0,0,0,0,15.95,0.41,0
20201018:2310,0,0,0,0,0,15.69,0.21,0
20201019:0010,0,0,0,0,0,15.48,0.14,0
20201019:0110,0,0,0,0,0,15.38,0.55,0
20201019:0210,0,0,0,0,0,15.24,1.24,0
20201019:0310,0,0,0,0,0,15.06,1.45,0
20201019:0410,0,0,0,0,0,14.89,1.38,0
20201019:0510,0,0,0,0,0,14.96,1.59,0
20201019:0610,40.05,34,44,0,7.21,14.78,2.07,0
20201019:0710,181.12,170.01,81,0,16.89,15.07,2.07,0
20201019:0810,320.51,306.01,101,0,25.33,15.58,1.86,0
20201019:0910,395.77,341.01,156,0,31.86,16,0.97,0
20201019:1010,421.13,314.01,212,0,35.71,15.34,0.9,0
20201019:1110,446.06,385.01,178,0,36.28,15.82,0.34,0
20201019:1210,452.68,489.01,82,0,33.46,16.16,0.69,0
20201019:1310,356.78,346.01,106,0,27.73,16.31,1.24,0
20201019:1410,233.83,232.01,81,0,19.85,16.39,1.66,0
20201019:1510,84.3,90,53,0,10.51,16.5,2,0
20201019:1610,0,0,0,0,0,16.57,2.07,0
20201019:1710,0,0,0,0,0,16.66,2.28,0
20201019:1810,0,0,0,0,0,16.67,2.41,0
20201019:1910,0,0,0,0,0,16.55,2.48,0
20201019:2010,0,0,0,0,0,16.39,2.48,0
20201019:2110,0,0,0,0,0,16.16,2.48,0
20201019:2210,0,0,0,0,0,16.01,2.48,0
20201019:2310,0,0,0,0,0,15.78,2.34,0
20201020:0010,0,0,0,0,0,15.51,2.14,0
20201020:0110,0,0,0,0,0,15.27,2.48,0
20201020:0210,0,0,0,0,0,15.1,2.14,0
20201020:0310,0,0,0,0,0,15.01,1.93,0
20201020:0410,0,0,0,0,0,14.96,2,0
20201020:0510,0,0,0,0,0,14.92,2.14,0
20201020:0610,36.62,29,43,0,6.97,14.92,2.07,0
20201020:0710,180.12,177.01,75,0,16.63,15.36,1.72,0
20201020:0810,317.86,309.01,97,0,25.04,16.13,1.66,0
20201020:0910,398.21,358.01,144,0,31.53,16.64,0.97,0
20201020:1010,471.23,489.01,106,0,35.36,16.88,0.83,0
20201020:1110,468.23,454.01,135,0,35.92,17.12,1.17,0
20201020:1210,421.47,381.01,148,0,33.11,17.26,1.52,0
20201020:1310,342,306.01,128,0,27.4,17.34,1.72,0
20201020:1410,218.91,193.01,101,0,19.54,17.32,1.79,0
20201020:1510,70.41,43,71,0,10.22,17.21,2.69,0
20201020:1610,0,0,0,0,0,17.08,3.03,0
20201020:1710,0,0,0,0,0,16.99,2.76,0
20201020:1810,0,0,0,0,0,16.86,1.79,0
20201020:1910,0,0,0,0,0,16.65,2.62,0
20201020:2010,0,0,0,0,0,16.39,4.14,0
20201020:2110,0,0,0,0,0,16.18,4.14,0
20201020:2210,0,0,0,0,0,16.31,5.38,0
20201020:2310,0,0,0,0,0,16.19,5.38,0
20201021:0010,0,0,0,0,0,16.07,4.9,0
20201021:0110,0,0,0,0,0,15.89,4.83,0
20201021:0210,0,0,0,0,0,15.75,3.93,0
20201021:0310,0,0,0,0,0,15.64,3.72,0
20201021:0410,0,0,0,0,0,15.54,4,0
20201021:0510,0,0,0,0,0,15.39,3.86,0
20201021:0610,29.25,11,44,0,6.73,15.32,3.72,0
20201021:0710,173.94,163.01,80,0,16.37,15.66,3.38,0
20201021:0810,315.88,309.01,93,0,24.75,16.44,2.83,0
20201021:0910,387.28,328.01,157,0,31.21,17.19,2,0
20201021:1010,457.94,465.01,117,0,35.01,17.5,0.55,0
20201021:1110,468.19,483.01,112,0,35.56,17.84,0.69,0
20201021:1210,444.85,484.01,78,0,32.75,18.04,1.38,0
20201021:1310,342.57,324.01,113,0,27.06,18.08,1.72,0
20201021:1410,218.21,203.01,92,0,19.22,17.98,2.28,0
20201021:1510,74.48,68,59,0,9.93,17.71,3.1,0
20201021:1610,0,0,0,0,0,17.53,3.52,0
20201021:1710,0,0,0,0,0,17.32,3.31,0
20201021:1810,0,0,0,0,0,17.17,3.24,0
20201021:1910,0,0,0,0,0,16.94,2.9,0
20201021:2010,0,0,0,0,0,16.61,2.62,0
20201021:2110,0,0,0,0,0,16.18,2.83,0
20201021:2210,0,0,0,0,0,16.21,3.52,0
20201021:2310,0,0,0,0,0,16.03,3.59,0
20201022:0010,0,0,0,0,0,15.86,3.59,0
20201022:0110,0,0,0,0,0,15.72,3.52,0
20201022:0210,0,0,0,0,0,15.61,3.59,0
20201022:0310,0,0,0,0,0,15.58,3.45,0
20201022:0410,0,0,0,0,0,15.51,3.45,0
20201022:0510,0,0,0,0,0,15.44,3.59,0
20201022:0610,32.71,25,41,0,6.5,15.34,3.52,0
20201022:0710,170.94,161.01,79,0,16.11,15.61,3.31,0
20201022:0810,312.97,307.01,92,0,24.46,16.5,2.9,0
20201022:0910,389.69,337.01,150,0,30.89,17.55,2.62,0
20201022:1010,460.18,471.01,111,0,34.67,18.08,1.17,0
20201022:1110,476.32,507.01,94,0,35.2,18.54,1.59,0
20201022:1210,441.47,475.01,82,0,32.41,18.79,1.93,0
20201022:1310,329.58,292.01,129,0,26.74,18.95,2.28,0
20201022:1410,212.33,197.01,92,0,18.92,18.86,2.62,0
20201022:1510,70.2,65,57,0,9.64,18.46,2.83,0
20201022:1610,0,0,0,0,0,17.91,3.1,0
20201022:1710,0,0,0,0,0,17.57,3.45,0
20201022:1810,0,0,0,0,0,17.33,3.38,0
20201022:1910,0,0,0,0,0,17.06,3.17,0
20201022:2010,0,0,0,0,0,16.83,3.31,0
20201022:2110,0,0,0,0,0,16.7,3.59,0
20201022:2210,0,0,0,0,0,16.48,3.31,0
20201022:2310,0,0,0,0,0,16.37,3.59,0
20201023:0010,0,0,0,0,0,16.33,4,0
20201023:0110,0,0,0,0,0,16.27,3.72,0
20201023:0210,0,0,0,0,0,16.2,3.17,0
20201023:0310,0,0,0,0,0,16.17,3.24,0
20201023:0410,0,0,0,0,0,16.09,2.9,0
20201023:0510,0,0,0,0,0,16.03,2.83,0
20201023:0610,27.07,16,39,0,6.26,16.07,2.34,0
20201023:0710,120.63,51,117,0,15.85,16.52,2.48,0
20201023:0810,279.54,234.01,124,0,24.17,17.46,3.17,0
20201023:0910,300.82,148,229,0,30.57,18.42,3.79,0
20201023:1010,393.88,281.01,207,0,34.32,18.48,4,0
20201023:1110,235.52,34,264,0,34.85,18.74,4.55,0
20201023:1210,242.55,53,253,0,32.06,18.78,5.24,0
20201023:1310,114.76,2,153,0,26.41,18.57,5.24,0
20201023:1410,52.45,0,80,0,18.62,18.33,5.1,0
20201023:1510,14.77,0,31,0,9.36,18.18,5.1,0
20201023:1610,0,0,0,0,0,17.84,5.03,0
20201023:1710,0,0,0,0,0,17.59,4.76,0
20201023:1810,0,0,0,0,0,17.41,4.97,0
20201023:1910,0,0,0,0,0,17.32,4.83,0
20201023:2010,0,0,0,0,0,17.29,5.1,0
20201023:2110,0,0,0,0,0,17.23,4.97,0
20201023:2210,0,0,0,0,0,17.31,5.24,0
20201023:2310,0,0,0,0,0,17.24,5.03,0
20201024:0010,0,0,0,0,0,17.13,4.9,0
20201024:0110,0,0,0,0,0,17.1,4.28,0
20201024:0210,0,0,0,0,0,17.09,3.93,0
20201024:0310,0,0,0,0,0,17.17,4.07,0
20201024:0410,0,0,0,0,0,17.16,4.34,0
20201024:0510,0,0,0,0,0,17.16,4,0
20201024:0610,1.8,0,10,0,6.02,17.23,3.31,0
20201024:0710,7.46,0,20,0,15.59,17.45,2.48,0
20201024:0810,38.07,0,62,0,23.88,17.74,1.93,0
20201024:0910,73.57,0,106,0,30.25,17.91,1.38,0
20201024:1010,66.51,0,97,0,33.98,17.19,2.21,0
20201024:1110,28.11,0,49,0,34.5,16.95,1.59,0
20201024:1210,33.46,0,56,0,31.72,17,0.55,0
20201024:1310,18.43,0,36,0,26.09,16.73,1.24,0
20201024:1410,25.11,0,45,0,18.32,16.65,1.38,0
20201024:1510,20.7,0,39,0,9.08,16.06,1.72,0
20201024:1610,0,0,0,0,0,16.21,2,0
20201024:1710,0,0,0,0,0,16.51,1.72,0
20201024:1810,0,0,0,0,0,16.72,1.1,0
20201024:1910,0,0,0,0,0,16.9,2.21,0
20201024:2010,0,0,0,0,0,17.03,3.86,0
20201024:2110,0,0,0,0,0,16.69,5.17,0
20201024:2210,0,0,0,0,0,15.68,4.14,0
20201024:2310,0,0,0,0,0,15.78,3.72,0
20201025:0010,0,0,0,0,0,15.82,3.86,0
20201025:0110,0,0,0,0,0,15.95,4.69,0
20201025:0210,0,0,0,0,0,16.01,6.07,0
20201025:0310,0,0,0,0,0,16.06,6.48,0
20201025:0410,0,0,0,0,0,16.04,6.55,0
20201025:0510,0,0,0,0,0,15.96,6.76,0
20201025:0610,8.17,0,21,0,5.78,16.03,6.9,0
20201025:0710,101.94,27,115,0,15.33,16.17,7.24,0
20201025:0810,256.46,169,155,0,23.59,16.47,7.52,0
20201025:0910,360.44,269.01,172,0,29.93,16.78,7.86,0
20201025:1010,441.3,394.01,141,0,33.64,17.09,7.59,0
20201025:1110,469.94,475.01,96,0,34.15,17.42,6.76,0
20201025:1210,409.48,376.01,127,0,31.38,17.8,6.07,0
20201025:1310,312.35,264.01,130,0,25.77,18.01,5.17,0
20201025:1410,189.25,157.01,101,0,18.02,17.93,4,0
20201025:1510,55.97,43,56,0,8.81,17.7,3.1,0
20201025:1610,0,0,0,0,0,17.59,2.21,0
20201025:1710,0,0,0,0,0,17.4,1.72,0
20201025:1810,0,0,0,0,0,17.39,2.62,0
20201025:1910,0,0,0,0,0,17.44,3.38,0
20201025:2010,0,0,0,0,0,17.24,3.79,0
20201025:2110,0,0,0,0,0,16.99,3.86,0
20201025:2210,0,0,0,0,0,16.69,3.86,0
20201025:2310,0,0,0,0,0,16.43,3.93,0
20201026:0010,0,0,0,0,0,16.21,4.07,0
20201026:0110,0,0,0,0,0,16.12,4.21,0
20201026:0210,0,0,0,0,0,16.06,4.55,0
20201026:0310,0,0,0,0,0,16.07,4.69,0
20201026:0410,0,0,0,0,0,16.08,4.55,0
20201026:0510,0,0,0,0,0,16.03,4.62,0
20201026:0610,19.67,19,28.31,0,5.54,15.96,4.9,0
20201026:0710,148.91,131,82,0,15.07,16.19,4.83,0
20201026:0810,281.3,247.01,112,0,23.31,16.78,4.9,0
20201026:0910,378.4,333.01,135,0,29.62,17.53,5.31,0
20201026:1010,444.1,425.01,121,0,33.3,18.5,5.59,0
20201026:1110,454.97,441.01,117,0,33.8,18.71,6.21,0
20201026:1210,391.09,329.01,154,0,31.04,18.84,6.41,0
20201026:1310,290.92,212.01,156,0,25.46,18.88,6.34,0
20201026:1410,186.38,156.01,99,0,17.73,18.75,6.48,0
20201026:1510,50.32,30,58,0,8.54,18.39,6.28,0
20201026:1610,0,0,0,0,0,17.88,5.52,0
20201026:1710,0,0,0,0,0,17.62,5.24,0
20201026:1810,0,0,0,0,0,17.53,5.17,0
20201026:1910,0,0,0,0,0,17.4,4.76,0
20201026:2010,0,0,0,0,0,17.33,4.07,0
20201026:2110,0,0,0,0,0,17.3,3.72,0
20201026:2210,0,0,0,0,0,17.55,4.48,0
20201026:2310,0,0,0,0,0,17.83,5.24,0
20201027:0010,0,0,0,0,0,17.98,5.03,0
20201027:0110,0,0,0,0,0,17.96,5.38,0
20201027:0210,0,0,0,0,0,17.13,6.28,0
20201027:0310,0,0,0,0,0,16.78,6.62,0
20201027:0410,0,0,0,0,0,17.09,5.59,0
20201027:0510,0,0,0,0,0,16.75,5.45,0
20201027:0610,0.89,0,8,0,5.31,16.33,5.52,0
20201027:0710,22.94,0,42,0,14.81,16.42,5.31,0
20201027:0810,68.61,0,99,0,23.02,16.61,5.45,0
20201027:0910,203.63,31,227,0,29.3,16.89,5.31,0
20201027:1010,204.13,19,240,0,32.97,17.09,4.55,0
20201027:1110,244.83,43,264,0,33.46,17.41,4.9,0
20201027:1210,147.07,4,189,0,30.71,17.69,3.38,0
20201027:1310,186.24,41,200,0,25.15,17.92,2.76,0
20201027:1410,180.84,152.01,98,0,17.45,17.92,2.28,0
20201027:1510,51.55,44,51,0,8.27,17.69,2.34,0
20201027:1610,0,0,0,0,0,17.32,2.34,0
20201027:1710,0,0,0,0,0,17.21,2.69,0
20201027:1810,0,0,0,0,0,17.21,2.34,0
20201027:1910,0,0,0,0,0,17.1,2,0
20201027:2010,0,0,0,0,0,16.74,1.38,0
20201027:2110,0,0,0,0,0,16.14,1.17,0
20201027:2210,0,0,0,0,0,15.85,1.72,0
20201027:2310,0,0,0,0,0,15.52,2.62,0
20201028:0010,0,0,0,0,0,15.53,4,0
20201028:0110,0,0,0,0,0,15.66,4.97,0
20201028:0210,0,0,0,0,0,15.71,5.38,0
20201028:0310,0,0,0,0,0,15.64,6.34,0
20201028:0410,0,0,0,0,0,15.51,6.9,0
20201028:0510,0,0,0,0,0,15.26,6.69,0
20201028:0610,16.86,17,25.83,0,5.07,15.05,6.34,0
20201028:0710,144.28,131.01,77,0,14.55,15.1,5.59,0
20201028:0810,279.26,250.01,105,0,22.73,15.27,5.45,0
20201028:0910,381.46,346.01,122,0,28.99,15.43,5.31,0
20201028:1010,442.17,418.01,119,0,32.63,15.95,5.93,0
20201028:1110,467.39,475.01,89,0,33.13,16.05,7.45,0
20201028:1210,396.1,341.01,141,0,30.39,16.06,7.45,0
20201028:1310,304.3,252.01,129,0,24.84,16.21,6.69,0
20201028:1410,183.03,156.01,94,0,17.16,16.32,6.41,0
20201028:1510,48.59,38,51,0,8.01,16.37,6.48,0
20201028:1610,0,0,0,0,0,16.21,5.66,0
20201028:1710,0,0,0,0,0,16.19,4.62,0
20201028:1810,0,0,0,0,0,16.16,4.55,0
20201028:1910,0,0,0,0,0,16.04,4.21,0
20201028:2010,0,0,0,0,0,15.87,3.86,0
20201028:2110,0,0,0,0,0,15.66,3.72,0
20201028:2210,0,0,0,0,0,15.44,4.83,0
20201028:2310,0,0,0,0,0,15.29,5.31,0
20201029:0010,0,0,0,0,0,15.2,5.17,0
20201029:0110,0,0,0,0,0,15.09,4.97,0
20201029:0210,0,0,0,0,0,14.84,5.03,0
20201029:0310,0,0,0,0,0,14.44,4.97,0
20201029:0410,0,0,0,0,0,14.28,5.66,0
20201029:0510,0,0,0,0,0,14.18,4.9,0
20201029:0610,8.91,0,22,0,4.83,14.05,5.03,0
20201029:0710,29.33,0,50,0,14.29,14.33,4.55,0
20201029:0810,133.18,15,160,0,22.45,15.18,4.55,0
20201029:0910,187.91,24,215,0,28.68,15.88,4.34,0
20201029:1010,97.98,0,134,0,32.3,16.27,3.52,0
20201029:1110,370.37,241.01,214,0,32.79,16.48,4.41,0
20201029:1210,159.09,8,198,0,30.06,16.66,4.07,0
20201029:1310,196.48,56,195,0,24.54,16.84,5.38,0
20201029:1410,121.33,38,128,0,16.89,16.86,4.76,0
20201029:1510,34.47,10,51,0,7.76,16.69,4.21,0
20201029:1610,0,0,0,0,0,16.46,3.17,0
20201029:1710,0,0,0,0,0,16.44,3.31,0
20201029:1810,0,0,0,0,0,16.48,3.24,0
20201029:1910,0,0,0,0,0,16.42,2.97,0
20201029:2010,0,0,0,0,0,16.29,2.76,0
20201029:2110,0,0,0,0,0,16.1,2.48,0
20201029:2210,0,0,0,0,0,16.26,3.24,0
20201029:2310,0,0,0,0,0,15.92,3.93,0
20201030:0010,0,0,0,0,0,15.62,3.45,0
20201030:0110,0,0,0,0,0,15.38,3.24,0
20201030:0210,0,0,0,0,0,15.38,3.72,0
20201030:0310,0,0,0,0,0,15.5,3.93,0
20201030:0410,0,0,0,0,0,15.47,3.31,0
20201030:0510,0,0,0,0,0,15.28,3.03,0
20201030:0610,12.2,0,27,0,4.59,15.25,2.48,0
20201030:0710,126.16,99,85,0,14.03,15.41,2.55,0
20201030:0810,246.66,192.01,127,0,22.17,16.19,2.76,0
20201030:0910,357.13,326.01,122,0,28.37,16.55,2.34,0
20201030:1010,402.39,360.01,142,0,31.98,16.47,1.86,0
20201030:1110,419.25,396.01,126,0,32.46,16.66,2.14,0
20201030:1210,353.47,276.01,166,0,29.74,16.75,2.34,0
20201030:1310,276.78,214.01,139,0,24.24,16.68,2.97,0
20201030:1410,161.5,122,102,0,16.61,16.55,2.62,0
20201030:1510,35.44,14,50,0,7.5,16.46,2.07,0
20201030:1610,0,0,0,0,0,16.26,2.83,0
20201030:1710,0,0,0,0,0,16.23,2.97,0
20201030:1810,0,0,0,0,0,16.16,2.28,0
20201030:1910,0,0,0,0,0,16.04,1.03,0
20201030:2010,0,0,0,0,0,15.88,0.62,0
20201030:2110,0,0,0,0,0,15.67,1.38,0
20201030:2210,0,0,0,0,0,15.55,1.79,0
20201030:2310,0,0,0,0,0,15.38,1.31,0
20201031:0010,0,0,0,0,0,15.28,1.17,0
20201031:0110,0,0,0,0,0,15.15,1.66,0
20201031:0210,0,0,0,0,0,14.99,1.52,0
20201031:0310,0,0,0,0,0,14.92,1.86,0
20201031:0410,0,0,0,0,0,14.67,1.93,0
20201031:0510,0,0,0,0,0,14.48,2.28,0
20201031:0610,10.9,0,25,0,4.35,14.17,2.69,0
20201031:0710,128.73,111,78,0,13.78,14.34,2.55,0
20201031:0810,252.68,210.01,117,0,21.88,15.24,2.21,0
20201031:0910,360.72,337.01,115,0,28.07,16.07,2.34,0
20201031:1010,407.51,364.01,141,0,31.65,16.22,2.69,0
20201031:1110,416.74,378.01,138,0,32.13,16.32,2.76,0
20201031:1210,356.52,279.01,165,0,29.43,16.35,2.83,0
20201031:1310,273.32,204.01,145,0,23.95,16.36,2.62,0
20201031:1410,163.72,131,97,0,16.35,16.31,2.83,0
20201031:1510,40.99,33,46,0,7.26,16.17,2.76,0
20201031:1610,0,0,0,0,0,15.91,2.62,0
20201031:1710,0,0,0,0,0,15.92,2.28,0
20201031:1810,0,0,0,0,0,15.94,2.48,0
20201031:1910,0,0,0,0,0,15.89,2.55,0
20201031:2010,0,0,0,0,0,15.77,1.86,0
20201031:2110,0,0,0,0,0,15.65,0.97,0
20201031:2210,0,0,0,0,0,15.81,2.14,0
20201031:2310,0,0,0,0,0,15.52,2.62,0
20201101:0010,0,0,0,0,0,15.18,2.76,0
20201101:0110,0,0,0,0,0,15.11,2.69,0
20201101:0210,0,0,0,0,0,14.87,2.34,0
20201101:0310,0,0,0,0,0,14.45,2.34,0
20201101:0410,0,0,0,0,0,14.46,3.17,0
20201101:0510,0,0,0,0,0,14.39,4.07,0
20201101:0610,8.89,0,22,0,4.12,14.46,3.66,0
20201101:0710,122.43,98,82,0,13.52,14.62,2.97,0
